property_id,description,neighbourhood_group,neighbourhood,latitude,longitude,room_type,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,price_tier
22651614,"Great room in beautiful, light-filled apartment",Manhattan,Washington Heights,40.83267,-73.94156,Private room,30,0,1,90,1
23702555,Cozy LES 1 Bedroom!,Manhattan,Lower East Side,40.72003,-73.98588,Entire home/apt,2,12,1,0,1
35521170,Small cozy bedroom in the heart of Manhattan.,Manhattan,Midtown,40.7459,-73.98663,Private room,2,1,1,363,3
34420441,SUNNY PRIVATE ROOM & BACKYARD in ♥︎ WILLIAMSBURG,Brooklyn,Williamsburg,40.71879,-73.95993,Private room,1,11,2,58,1
29904305,Comfy room with a sunroof in the heart of BK!,Brooklyn,Bushwick,40.69202,-73.91487,Private room,30,29,3,246,0
28918768,living room space but with curtain for privacy,Brooklyn,Borough Park,40.63522,-74.00596,Shared room,1,0,10,352,0
6954288,Cozy and Chic 1 Bedroom!!,Manhattan,Harlem,40.81254,-73.94118,Entire home/apt,1,4,1,0,2
6972271,"2BR Cozy, Large & Central Apartment",Manhattan,Midtown,40.74462,-73.98272,Entire home/apt,2,0,1,0,2
815465,Central Park North Guest House,Manhattan,Harlem,40.80139,-73.95433,Entire home/apt,3,205,2,184,2
22263855,SPECTACULAR SOHO GREAT ROOM LOFT 6000sq feet,Manhattan,SoHo,40.72605,-74.00572,Entire home/apt,7,1,1,325,3
14911628,Modern 1BR Apt in the Heart Of NYC,Manhattan,Hell's Kitchen,40.75611,-73.99387,Entire home/apt,7,17,1,5,2
8533457,"Close to everything, transportation",Queens,Jamaica,40.69872,-73.78614,Private room,1,68,3,349,1
13490372,Sunny one-bedroom with terrace in Park Slope,Brooklyn,South Slope,40.6612,-73.98568,Entire home/apt,70,3,1,0,1
4720121,Luxurious Upper East Side Duplex,Manhattan,Upper East Side,40.77169,-73.95583,Entire home/apt,7,0,1,0,3
14706784,Friendly and well-located place to get away,Brooklyn,Park Slope,40.6681,-73.97726,Shared room,1,46,2,0,1
27521147,Empire State views LUXURY 3BR/2BA w terrace+Gym,Manhattan,Murray Hill,40.74828,-73.97917,Entire home/apt,5,5,1,340,3
27956689,Spacious private room in the heart of EastVillage,Manhattan,East Village,40.72882,-73.97807,Private room,1,6,2,0,1
31500127,Comfortable sofa bed in chic apt,Manhattan,Upper East Side,40.7814,-73.95206,Shared room,1,38,4,238,0
20788473,Basin Homes,Brooklyn,Canarsie,40.62944,-73.89678,Entire home/apt,2,73,1,318,1
35023313,Joyful,Queens,Richmond Hill,40.70053,-73.82372,Entire home/apt,2,2,1,336,2
4795088,Charming West Harlem Apartment,Manhattan,Harlem,40.82796,-73.9505,Private room,1,0,1,0,1
10082057,"Victorian Home, Welcoming Comfort",Brooklyn,Flatbush,40.63066,-73.96496,Private room,2,5,2,358,2
21312687,Hillside Hotel,Queens,Briarwood,40.70471,-73.81542,Private room,1,3,18,319,2
19495120,UWS gorgeous one bedroom,Manhattan,Upper West Side,40.78116,-73.98672,Entire home/apt,5,0,1,83,3
16334327,"Bright, airy, calm Brooklyn space",Brooklyn,Bedford-Stuyvesant,40.68314,-73.9566,Private room,2,4,1,0,1
33581628,"Spacious, Clean and Modern 2 Bedroom Suite",Brooklyn,Prospect-Lefferts Gardens,40.66002,-73.94363,Entire home/apt,2,8,1,30,2
30789224,Pvt Room in Quiet Home JFK 6mi LGA 10 mi -Silver,Queens,Queens Village,40.70359,-73.74859,Private room,2,14,4,6,0
20900299,Artist space,Manhattan,Lower East Side,40.71822,-73.99263,Entire home/apt,6,0,1,0,2
21630372,Beautiful and confortable room,Queens,Jackson Heights,40.75184,-73.88722,Private room,1,46,1,30,0
28285760,New York City Finest,Brooklyn,Bedford-Stuyvesant,40.68871,-73.92732,Entire home/apt,2,48,1,104,2
33524882,Chic+Charming Soho Loft Apartment [True 1BR],Manhattan,SoHo,40.72347,-74.00463,Entire home/apt,1,3,1,34,2
15911064,2 Level Brownstone! Private room! Manhattan in 15!,Brooklyn,Bedford-Stuyvesant,40.69411,-73.94086,Private room,3,91,4,262,0
32777169,Beautiful Bedroom in Manhattan,Manhattan,Washington Heights,40.84332,-73.93829,Private room,1,20,3,227,0
33270782,Spacious & Bright Brooklyn Getaway near trains,Brooklyn,Bedford-Stuyvesant,40.67969,-73.90923,Private room,2,9,1,0,1
2794725,LOOK! Attached single family,Staten Island,Clifton,40.62578,-74.07356,Entire home/apt,1,1,1,0,1
34539406,Joy & Gladness double room,Brooklyn,Canarsie,40.63106,-73.89759,Private room,1,1,5,365,1
22775694,XL BUSHWICK DREAM STUDIO BR IN DUPLEX BY TRAIN!,Brooklyn,Bushwick,40.69062,-73.92079,Private room,3,0,1,0,2
25998042,Great Brooklyn Apartment,Brooklyn,Kensington,40.6357,-73.97208,Entire home/apt,14,0,2,112,2
6924942,Perfect Spot while visiting NYC,Manhattan,East Harlem,40.79721,-73.94328,Entire home/apt,3,6,2,0,2
21659073,Great shared apartm in the heart of Bushwick,Brooklyn,Bushwick,40.69168,-73.9132,Shared room,30,5,5,281,0
29331741,Spacious WV studio at the center of everything,Manhattan,West Village,40.73327,-74.00157,Entire home/apt,2,8,1,0,3
17531292,Your Home Away From Home!,Queens,Flushing,40.76199,-73.79465,Entire home/apt,3,75,2,174,2
19639687,"Garden Apt, 1,800 sq ft",Brooklyn,Park Slope,40.67405,-73.97883,Entire home/apt,1,3,1,0,2
13033376,Private Parkside Room,Brooklyn,Flatbush,40.65272,-73.96127,Private room,3,28,3,298,0
28600950,Wonderful and bright 1BR steps from Central Park,Manhattan,Upper West Side,40.79012,-73.96896,Entire home/apt,3,14,1,0,2
12308695,Room in musicians loft/music venue,Brooklyn,Bushwick,40.69084,-73.90314,Private room,3,3,1,0,0
9927400,bedroom in converted warehouse,Brooklyn,Williamsburg,40.71147,-73.96745,Private room,1,1,1,0,1
31920075,Clean and quiet room in home,Manhattan,Harlem,40.80385,-73.95294,Private room,7,6,1,254,0
9278786,Great  2br East Village Apartment,Manhattan,East Village,40.72404,-73.98838,Entire home/apt,1,2,1,0,2
18599352,Studio in Midtown West ( W48th  Street ),Manhattan,Hell's Kitchen,40.76446,-73.99343,Entire home/apt,30,4,31,344,2
19699241,MJ house,Queens,Rosedale,40.65531,-73.7274,Private room,1,0,2,365,1
2791797,Greenwich Village Chic Cottage,Manhattan,West Village,40.73571,-74.00375,Entire home/apt,1,58,1,99,2
18297633,"Charming, small and cozy",Brooklyn,East Flatbush,40.63676,-73.95033,Private room,2,0,1,0,2
13564490,Classic pre-war NYC apartment.,Manhattan,Inwood,40.86076,-73.92781,Entire home/apt,4,41,2,100,1
25982477,Little Italy Gem,Manhattan,Little Italy,40.71852,-73.99803,Entire home/apt,3,0,1,0,2
13558387,"East 74th street, UES 1bd Serviced Apartment*",Manhattan,Upper East Side,40.76911,-73.95738,Entire home/apt,30,0,87,365,2
29453203,Serene & clean stay in a luxury building,Manhattan,East Harlem,40.78819,-73.94234,Private room,2,3,1,89,1
27285234,Spacious Bedroom in Ridgewood! 3L-4,Queens,Ridgewood,40.70175,-73.90552,Private room,30,0,8,340,0
24495291,Bedstuy Hideaway,Brooklyn,Bedford-Stuyvesant,40.68785,-73.93948,Private room,30,27,1,0,0
5188840,Home 4 Medical Professionals-St John's Episcopal 2,Queens,Far Rockaway,40.59642,-73.75606,Private room,6,5,43,313,0
1953928,Huge 2 Bedrooms NYC ,Queens,Astoria,40.76266,-73.91451,Entire home/apt,1,89,1,148,2
352864,Cute Private room in Upper East Side #14,Manhattan,Upper East Side,40.78164,-73.94717,Private room,3,5,9,0,0
29232662,Charming Apartment with TERRACE!!,Manhattan,East Village,40.72789,-73.98236,Entire home/apt,2,12,2,0,2
27387265,LUXURY 3BR IN MIDTOWN WEST NEAR COLUMBUS CIRCLE,Manhattan,Midtown,40.76366,-73.98342,Entire home/apt,30,0,65,329,3
921441,Artsy Bedroom/Office in WaHi,Manhattan,Washington Heights,40.84408,-73.93675,Private room,1,120,1,90,1
9805274,Rare Penthouse Master Bedroom/Bath Nolita,Manhattan,Nolita,40.72248,-73.99481,Private room,7,4,2,0,2
11190303,Nouveau Bohemian in East Village,Manhattan,East Village,40.72196,-73.98345,Private room,2,36,1,51,2
24200751,2BR 3BD 1.5BA | Rooftop & Balcony | Airport PickUp,Queens,Ridgewood,40.70653,-73.90877,Entire home/apt,2,42,2,108,3
14570963,Gorgeous Modern Penthouse Terrace by Central Park,Manhattan,Upper West Side,40.78783,-73.97422,Entire home/apt,1,34,1,7,3
4502545,XL off Fifth Avenue & Central Park,Manhattan,Upper East Side,40.7671,-73.96968,Entire home/apt,2,20,1,0,3
1917629,Gorgeous duplex 1 BR Brownstone apt,Brooklyn,Clinton Hill,40.69414,-73.96634,Entire home/apt,3,123,3,244,2
3462975,Boutique Loft Condo In West Village,Manhattan,West Village,40.73476,-74.001,Entire home/apt,1,7,1,0,3
13490097,Excellent Space for NYC Visit.,Manhattan,Washington Heights,40.85413,-73.93172,Private room,3,1,2,0,0
13183826,BROOKLYN ROOM,Brooklyn,Bensonhurst,40.60391,-73.99339,Private room,2,7,1,0,1
7999671,Cozy 1 bdrm with balcony,Brooklyn,Midwood,40.62022,-73.95622,Entire home/apt,7,0,1,0,0
22001621,Entire Loft Style 1BR Apartment in Greenpoint,Brooklyn,Greenpoint,40.73388,-73.95536,Entire home/apt,3,32,1,56,2
34150631,conveniently located to highway !,Brooklyn,Canarsie,40.63117,-73.88688,Entire home/apt,1,0,1,360,2
2240196,Chelsea Studio for Super Bowl!,Manhattan,Chelsea,40.75,-73.99637,Entire home/apt,3,0,1,0,3
2636762,Beautiful Prime Williamsburg Apt,Brooklyn,Williamsburg,40.71498,-73.96104,Entire home/apt,1,334,1,269,2
2253500,Fantastic Soho/Tribeca Loft,Manhattan,Tribeca,40.7196,-74.00571,Entire home/apt,30,4,1,310,2
19506829,Private Bedroom in Trendy Bushwick,Brooklyn,Cypress Hills,40.6796,-73.90514,Private room,4,0,1,0,0
4639746,Charming Studio in Carroll Gardens,Brooklyn,Carroll Gardens,40.68244,-73.99539,Entire home/apt,3,15,1,0,1
20175580,Times Square Cozy Bedroom in Luxury Building,Manhattan,Hell's Kitchen,40.75747,-73.99039,Private room,3,17,1,65,2
35543560,Sun filled 1br in the heart of Bushwick,Brooklyn,East New York,40.6666,-73.89112,Private room,2,0,2,179,0
11947067,Artist's Budget Apartment,Manhattan,Harlem,40.80477,-73.95454,Private room,2,16,2,0,0
19848951,Lower East Side Getaway,Manhattan,Lower East Side,40.71833,-73.9908,Private room,4,2,1,0,1
18076911,Access to NYC,Queens,Jamaica,40.6987,-73.78455,Private room,1,38,3,359,0
5193916,Private room available in Dumbo Brooklyn,Brooklyn,Fort Greene,40.69605,-73.98207,Private room,1,3,2,0,0
35487169,Lavish Private Room with Bathroom/Williamsburg2,Brooklyn,Bushwick,40.70109,-73.93952,Private room,30,0,14,365,1
11080142,Historic Heights-Private Queen Room,Manhattan,Washington Heights,40.84393,-73.94065,Private room,2,142,1,80,1
20412884,2 Bedroom + 2 Bathrooms | Excellent Location,Manhattan,Midtown,40.75878,-73.97069,Entire home/apt,1,87,1,40,3
32080210,Central Park & Rooftop with 4 large luxury rooms,Manhattan,Upper East Side,40.77698,-73.95712,Entire home/apt,5,3,4,280,3
28071998,Cozy room in a three-bedroom House,Queens,Woodhaven,40.69139,-73.86086,Private room,7,4,2,180,0
19670534,Garden Master Bedroom in Crown Heights,Brooklyn,Crown Heights,40.67021,-73.92368,Private room,1,49,12,51,0
32523945,Walk to Subway★15min to Manhattan★Min. to LGA/JFK,Queens,Ditmars Steinway,40.77097,-73.91107,Entire home/apt,3,3,1,97,3
4282178,A Superhost SALE! DELUXE Room!,Brooklyn,Bedford-Stuyvesant,40.69724,-73.94914,Private room,1,351,4,0,0
8589729,Magnolia House Saint George,Staten Island,St. George,40.64779,-74.0846,Entire home/apt,1,105,1,258,2
28025050,Comfortable New York City Apartment,Manhattan,Washington Heights,40.85461,-73.92668,Entire home/apt,4,6,1,56,1
23308563,Room in the Safest Neighborhood of Staten Island!,Staten Island,Silver Lake,40.62422,-74.09316,Private room,3,90,1,0,0
16884012,Airy Inwood Apartment,Manhattan,Washington Heights,40.85622,-73.93147,Entire home/apt,1,0,1,0,2
35284206,"SunCatCoffeeRest Fort, Under Trees & Reggae",Brooklyn,Flatbush,40.64224,-73.95824,Private room,1,0,1,70,0
15234201,#BBS 2-BR Apartment Near Times Square *Specials*,Manhattan,Midtown,40.76487,-73.98238,Entire home/apt,30,0,18,364,3
24460450,The Cozy Apartment; limited time offer 10 off.,Brooklyn,Cypress Hills,40.67765,-73.89327,Entire home/apt,3,48,2,294,2
19676301,White Bright Halsey Room,Brooklyn,Bedford-Stuyvesant,40.68506,-73.92316,Private room,55,4,1,0,0
20982168,Private room in Bushwick.,Brooklyn,Bedford-Stuyvesant,40.68475,-73.93589,Private room,3,1,1,0,0
32310645,Brooklyn Two Bedroom APT near the TRAIN,Brooklyn,Kensington,40.64265,-73.98355,Entire home/apt,3,2,1,177,2
2935456,UWS Luxury Studio Near CentralPark,Manhattan,Upper West Side,40.77435,-73.97889,Entire home/apt,2,32,1,0,2
53196,Big Room/Washer-Dryer/Wifi/AC/JMZ,Brooklyn,Bedford-Stuyvesant,40.69546,-73.93503,Private room,2,11,1,0,1
21500449,Authentic Brklyn Experience - Room A,Brooklyn,Canarsie,40.64963,-73.89817,Private room,4,8,4,37,0
28964397,Perfect Location! Your Oasis in Heart of Chelsea,Manhattan,Chelsea,40.744,-73.99721,Private room,3,12,2,30,0
31947645,Brodway- Double Double Room,Manhattan,Hell's Kitchen,40.75628,-73.99643,Private room,1,0,30,365,3
13164444,Luxury Loft in Renovated Warehouse with 2 terraces,Brooklyn,Williamsburg,40.71102,-73.95123,Entire home/apt,7,1,1,0,3
10874577,Unbelievable luxury apartment,Manhattan,Upper East Side,40.76309,-73.95794,Entire home/apt,1,1,1,0,2
13623452,Spacious 1BR apt by Prospect Park!,Brooklyn,East Flatbush,40.65275,-73.95119,Entire home/apt,1,0,1,0,1
21397638,Large 1 Bedroom in LES,Manhattan,Lower East Side,40.71954,-73.98914,Entire home/apt,7,7,1,0,2
21052514,Sunny Bushwick Apartment,Brooklyn,Bushwick,40.70393,-73.91427,Entire home/apt,2,1,1,0,2
5904538,Spacious Midtown-East Bedroom/Apt,Manhattan,Kips Bay,40.74405,-73.97781,Private room,1,0,1,0,2
26810466,Bright Midtown East,Manhattan,Midtown,40.76085,-73.96627,Entire home/apt,2,2,1,4,2
19385872,Sun-filled Oasis in Crown Heights,Brooklyn,Crown Heights,40.66658,-73.95167,Entire home/apt,1,0,1,0,2
21619743,Cute one-bedroom apartment with exposed brick,Brooklyn,Crown Heights,40.67133,-73.94526,Entire home/apt,2,8,1,0,2
9746225,"Sunny, clean, contemporary Soho Apt",Manhattan,SoHo,40.72823,-74.00571,Entire home/apt,4,0,1,0,2
10120021,2BR Gut-Renovated Apartment,Manhattan,East Village,40.73046,-73.98643,Entire home/apt,7,1,1,0,2
26200203,Bright 2BR Apartment in Woodside,Queens,Woodside,40.74382,-73.90879,Private room,1,19,2,34,0
13449748,Rent my Artist Studio,Brooklyn,Bushwick,40.69161,-73.90563,Private room,3,5,1,0,1
14205634,Huge 2 Bed Loft Apt in Chic Downtown,Manhattan,NoHo,40.7259,-73.99336,Entire home/apt,30,12,1,120,3
552141,Historic sundrenched apt of the Lower East Side,Manhattan,Lower East Side,40.71788,-73.98975,Entire home/apt,1,45,1,111,3
26874727,"Large, spacious bedroom in the heart of Bushwick!",Brooklyn,Bushwick,40.70105,-73.92183,Private room,4,5,1,0,0
5728500,Cozy Private Room in Astoria,Queens,Ditmars Steinway,40.77842,-73.90994,Private room,1,34,2,129,0
1019360,Hip charming Williamsburg apartment,Brooklyn,Williamsburg,40.70798,-73.94263,Entire home/apt,5,7,1,0,2
35805474,Industrial artsy loft in Williamsburg,Brooklyn,Williamsburg,40.71394,-73.96301,Entire home/apt,5,0,1,213,2
35287089,Upper East Side Luxury Mansion Off 5th Ave,Manhattan,Upper East Side,40.76918,-73.9667,Entire home/apt,14,0,3,340,2
9079871,NYCHaven1: Entire House for less than a hotel room,Brooklyn,East Flatbush,40.65422,-73.93784,Entire home/apt,1,232,4,231,2
8401620,NICE AND BRIGHT ROOM UPPER WEST!,Manhattan,Upper West Side,40.77915,-73.97794,Private room,2,3,1,0,2
6722799,Spacious 2 BR sun-filled apartment  in Chelsea,Manhattan,Chelsea,40.74558,-74.00325,Entire home/apt,2,2,1,0,2
24845719,"Stunning, oversized 2 Bed, 2 Bath in Prime Wburg",Brooklyn,Williamsburg,40.71136,-73.9562,Entire home/apt,2,8,1,77,2
22088100,"Bright and Warm place -
only 17min to Central Park",Queens,Woodside,40.75593,-73.90268,Private room,1,11,2,0,3
9253827,Close to train - Williamsburg Garden Apartment,Brooklyn,Williamsburg,40.71673,-73.94193,Entire home/apt,3,93,1,23,2
298854,"Low$pacious in Williamsburg, Bklyn",Brooklyn,Williamsburg,40.71635,-73.94609,Private room,3,0,1,358,1
11718329,Luxury Bright NYC Apartment,Manhattan,Upper West Side,40.79469,-73.96575,Private room,1,0,1,0,0
8719788,"Big, Convenient, Working Fireplace!",Brooklyn,Fort Greene,40.68601,-73.97813,Entire home/apt,1,0,1,0,2
32607488,"2nd Floor, Room # 2 (12'x14')",Brooklyn,East New York,40.66954,-73.89575,Private room,180,0,13,189,0
1748189,UPPER EAST SIDE 1BR APT - CENTRAL,Manhattan,Upper East Side,40.77219,-73.95073,Entire home/apt,1,29,5,339,2
16040987,Modern Sleeper Sectional Sofa - Custom Design Apt,Brooklyn,East Flatbush,40.66209,-73.92913,Shared room,1,23,2,364,0
9712796,Charming Upper West Side 1BR Apt,Manhattan,Upper West Side,40.80172,-73.9656,Entire home/apt,4,0,1,0,2
18570121,Sunny & Quiet - Entire 1 bedroom Apartment,Brooklyn,Williamsburg,40.71779,-73.95978,Entire home/apt,2,0,3,0,1
35870390,NYC West Village Charming 2 Bedroom APT,Manhattan,West Village,40.73558,-74.00492,Entire home/apt,3,0,1,353,3
15495897,Midtown East Stunner,Manhattan,Midtown,40.75592,-73.96891,Entire home/apt,30,8,91,342,2
27735744,☆ Secret Hideaway - Blocks from Times Square!,Manhattan,Hell's Kitchen,40.75658,-73.99568,Private room,1,41,3,64,1
36482416,Sunny Bedroom NYC! Walking to Central Park!!,Manhattan,East Harlem,40.79755,-73.93614,Private room,2,0,2,364,1
36018376,Beautiful Rooftop Home -Upper East Side -,Manhattan,Upper East Side,40.77097,-73.95245,Entire home/apt,6,0,1,82,2
13868137,FEMALE ONLY,Brooklyn,Sunset Park,40.64025,-74.01735,Private room,4,2,1,0,0
8141967,Bel appartement meublé de 75m2,Brooklyn,Bedford-Stuyvesant,40.6795,-73.90899,Private room,7,0,1,0,0
34086213,"Spacious, Bright BK Two-Bed with Vintage Flare",Brooklyn,Williamsburg,40.71233,-73.95318,Entire home/apt,2,1,1,0,3
30367948,Beautiful apartment in Brooklyn Heights,Brooklyn,Brooklyn Heights,40.69458,-73.99771,Entire home/apt,5,3,1,0,2
33989972,MONTAUK HEIGHTS,Brooklyn,East New York,40.67562,-73.87763,Entire home/apt,3,11,1,13,1
26947508,CLASSIC 1BR IN WEST 15TH STREET-CHELSEA,Manhattan,Chelsea,40.74037,-74.00015,Entire home/apt,30,0,65,364,2
3603134,Amazing 1 Bedroom Apt CENTRAL PARK,Manhattan,Upper East Side,40.77487,-73.949,Entire home/apt,2,24,1,0,2
30449094,Private Room in A Family House,Staten Island,Arrochar,40.59107,-74.07061,Private room,1,1,2,362,0
521018,1BR Loft in Brooklyn,Brooklyn,Clinton Hill,40.69432,-73.96481,Entire home/apt,14,3,1,0,2
16204030,Penthouse + private patio in Williamsburg,Brooklyn,Williamsburg,40.71422,-73.95732,Entire home/apt,2,71,1,68,2
30817603,Large Private Room. Fits up to 6 people,Brooklyn,Williamsburg,40.70841,-73.95048,Private room,1,3,2,269,2
9794825,Cozy Room in Hell's kitchen,Manhattan,Hell's Kitchen,40.76339,-73.99404,Private room,5,0,1,0,2
26137778,Peaceful Private Clean Rm Near 2/5Train/Metro N.,Bronx,Wakefield,40.89374,-73.85579,Private room,2,10,1,365,0
23148112,Spacious Studio on Staten Island,Staten Island,Port Richmond,40.63012,-74.13512,Entire home/apt,31,0,3,0,0
33472719,Quiet & Cozy Central Park Charmer,Manhattan,Upper West Side,40.78232,-73.97575,Entire home/apt,30,1,1,74,2
7053815,HUGE Entire Flr. Private Entry/Bath,Brooklyn,Williamsburg,40.71805,-73.93973,Private room,100,128,1,358,1
1735804,Lovely Suite in Historic Brownstone near Subway,Brooklyn,Bedford-Stuyvesant,40.68972,-73.93073,Entire home/apt,2,210,2,106,2
36120293,Spacious Studio Near Manhattan -15 min to Time SQ!,Queens,Elmhurst,40.7479,-73.87496,Private room,1,0,2,170,2
10724373,Gorgeous Gramercy Studio,Manhattan,Gramercy,40.73804,-73.9852,Entire home/apt,1,3,1,0,2
4174286,Bushwick BR/Private Bathroom,Brooklyn,Bushwick,40.69358,-73.91914,Private room,15,1,1,0,0
7419517,Comfy room in Gramercy Park,Manhattan,Gramercy,40.73579,-73.98175,Private room,1,0,1,0,2
34517663,Grand Deluxe King with Outdoor Terrace,Manhattan,Midtown,40.74433,-73.98555,Private room,1,0,10,10,2
14835065,West Village Apartment near Washington Square Park,Manhattan,Greenwich Village,40.73293,-73.99846,Entire home/apt,1,4,1,0,2
13230556,BRIGHT & COZY STUDIO FOR 2~EAST 60TH STREET,Manhattan,Upper East Side,40.76139,-73.96208,Entire home/apt,30,0,49,365,2
27507561,"Bright, Modern, King Size 1-Bedroom in Chelsea!",Manhattan,Chelsea,40.7444,-73.99604,Entire home/apt,2,8,1,0,2
33291866,Angela's Sweet Suite (Shared-Females Only),Manhattan,Kips Bay,40.74225,-73.97943,Shared room,2,2,2,353,0
29242599,Beautiful brownstone duplex in prime UES location,Manhattan,Upper East Side,40.78537,-73.95037,Entire home/apt,4,3,1,11,3
9991265,Iconic NY loft apt in West village,Manhattan,West Village,40.73105,-74.00464,Entire home/apt,7,0,1,365,3
24352967,"Bed n Bath, 4 mins to 2,5,3,4 trains to Manhattan",Brooklyn,East Flatbush,40.65435,-73.93785,Private room,3,3,5,365,1
15141938,In a Chelsea loft:  A PERFECT private room & bath,Manhattan,Chelsea,40.74348,-73.99365,Private room,1,205,1,90,2
29515301,Cozy flat in Williamsburg,Brooklyn,Williamsburg,40.72062,-73.9555,Entire home/apt,2,7,1,17,2
22129871,Soho/East Village One Bed,Manhattan,East Village,40.72341,-73.98941,Entire home/apt,7,2,1,0,2
13248968,Luxurious 1 bdr apt with balcony!,Brooklyn,Bushwick,40.69476,-73.92943,Entire home/apt,5,42,1,1,2
4016069,1C.  Private  Rm in Guesthouse Manhattan,Manhattan,East Harlem,40.80732,-73.93775,Private room,1,163,10,359,0
29081547,Cozy renovated NYC Gateway - 7 min M/R Train (2),Queens,Woodside,40.75368,-73.90216,Private room,2,33,5,157,0
34391964,Fabulous 2Bedroom/1.5Baths Duplex near Broadway,Manhattan,Upper West Side,40.80249,-73.96588,Entire home/apt,5,5,1,221,3
59709,"Artistic, Cozy, and Spacious w/ Patio! Sleeps 5",Manhattan,Chinatown,40.71756,-73.99503,Entire home/apt,4,18,2,265,2
33909508,Private room in Manhattan,Manhattan,Washington Heights,40.8415,-73.9375,Private room,2,6,1,0,0
7322088,A Bedroom in a Kosher Appartment,Queens,Rego Park,40.72644,-73.85477,Private room,1,2,1,0,0
32740475,Sonder | The Nash | Cozy Studio + Grilling Area,Manhattan,Murray Hill,40.74835,-73.97612,Entire home/apt,2,9,327,133,2
36446514,"Sunny, quiet, and cool bedroom in a two bedroom.",Brooklyn,Crown Heights,40.66921,-73.93521,Private room,2,0,1,16,0
27519196,Nice Bayside 1 bedroom Apartment,Queens,Bayside,40.76731,-73.76288,Entire home/apt,1,6,1,179,2
29051948,Industrial Loft Living in NYC,Bronx,Mott Haven,40.81102,-73.92778,Entire home/apt,4,5,1,0,1
31391642,Spacious East Harlem Room,Manhattan,East Harlem,40.78754,-73.94186,Private room,1,6,1,0,1
29298335,"Artful Williamsburg penthouse with rooftop, big TV",Brooklyn,Greenpoint,40.72097,-73.94052,Private room,1,14,2,0,1
6612744,Sunny&Stylish 1BR★Terrace★Doorman,Manhattan,Lower East Side,40.71966,-73.99236,Entire home/apt,2,5,1,0,3
14556236,Riverdale - 2 Pvt rooms for Ladies Only,Bronx,Kingsbridge,40.88444,-73.90583,Private room,2,2,2,220,1
8110973,Spacious 1 bedroom in East Village,Manhattan,East Village,40.72873,-73.98399,Entire home/apt,2,2,1,0,2
28613110,Apt in Bronx near 6 train 20 min Manhattan or LGA.,Bronx,Soundview,40.8289,-73.86219,Entire home/apt,1,54,1,326,1
28369515,Étage au sein d’un duplex à Brooklyn,Brooklyn,Clinton Hill,40.68227,-73.96486,Private room,2,9,1,17,2
8268465,Beautiful Private Room and Bath in Historic Harlem,Manhattan,Harlem,40.82137,-73.94769,Private room,2,57,1,188,1
28225706,MI DULCE MORADA,Queens,East Elmhurst,40.75598,-73.8837,Private room,2,4,2,325,0
2995000,Bright Brooklyn garden apartment!,Brooklyn,Bedford-Stuyvesant,40.68271,-73.94295,Entire home/apt,2,205,1,294,2
5028135,Modern Prime Williamsburg 1BR w/ Terrace & Views,Brooklyn,Williamsburg,40.7169,-73.95087,Entire home/apt,2,59,1,0,2
14212273,Beautiful Brooklyn loft!,Brooklyn,Williamsburg,40.7049,-73.92966,Private room,1,2,1,0,0
20663721,ChuckJohnson's Large Room.,Brooklyn,Bedford-Stuyvesant,40.68568,-73.91923,Private room,30,5,1,178,0
5326138,Eclectic Loft Room 20 min-Union Sq!,Brooklyn,Bushwick,40.70745,-73.92255,Private room,1,12,2,358,0
4172633,Cozy one bedroom apt at the center of Astoria,Queens,Astoria,40.75637,-73.92132,Entire home/apt,2,1,1,0,2
29955544,Magnificent Loft with a Skyline view,Brooklyn,Greenpoint,40.73039,-73.95434,Entire home/apt,7,2,1,20,3
21447197,Upper East Side Oasis,Manhattan,Upper East Side,40.77296,-73.95594,Private room,3,11,2,62,1
2102571,Studio Midtown East,Manhattan,Midtown,40.75426,-73.96886,Entire home/apt,3,2,1,0,2
23860219,Designer's Beautiful 2BR Apartment in NOLITA/SOHO,Manhattan,Nolita,40.72233,-73.99574,Entire home/apt,2,69,1,237,3
21151399,Quiet apartment next to subway. 15 min to midtown,Manhattan,Harlem,40.82154,-73.94554,Entire home/apt,15,1,1,0,2
15421244,La Casa in Brooklyn: Stylish Apt. with Patio,Brooklyn,Crown Heights,40.67183,-73.94934,Entire home/apt,2,129,1,220,2
21238053,Broadway 1,Brooklyn,Bedford-Stuyvesant,40.68742,-73.91957,Entire home/apt,2,8,1,0,3
33560323,Private Studio Space in Windsor Terrace Brooklyn,Brooklyn,Windsor Terrace,40.65596,-73.97951,Entire home/apt,1,5,3,232,0
1777674,Charming space in lively neighborhood.,Brooklyn,Crown Heights,40.67528,-73.95741,Private room,1,0,1,58,1
7272453,East Village Spacious Room,Manhattan,East Village,40.73031,-73.98784,Private room,3,0,1,0,1
34396747,Double Room,Staten Island,Oakwood,40.55908,-74.11992,Private room,1,1,3,364,0
21209950,"Clean room in Chinatown, close to all the fun!",Manhattan,Chinatown,40.718,-73.99666,Private room,4,2,1,0,1
6908209,PrimChelsea~1BR~Sleeps4~hugeOutdoor,Manhattan,Chelsea,40.74138,-74.00072,Entire home/apt,30,6,39,289,2
23827761,Large 2BR in downtown Manhattan,Manhattan,Little Italy,40.71907,-73.99698,Entire home/apt,3,7,1,0,3
